Time[s];Supply_P[bar];Exhaust_P[bar];R1_P[bar];V1_P[bar];V2_P[bar];T1_P[bar]
0.4267;6.0000;0.0000;5.9998;0.0000;0.0000;0.0000
0.4280;6.0000;0.0000;5.9998;0.0000;0.0000;0.0000
0.4292;6.0000;0.0000;5.9998;0.0000;0.0000;0.0000
0.4305;6.0000;0.0000;5.9998;0.0000;0.0000;0.0000
0.4317;6.0000;0.0000;5.9998;0.0000;0.0000;0.0000
0.4330;6.0000;0.0000;5.9998;0.0000;0.0000;0.0000
0.4342;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4355;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4367;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4380;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4392;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4405;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4417;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4430;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4442;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4455;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4467;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4480;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4492;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4505;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4517;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4530;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4542;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4555;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4567;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4580;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4592;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4605;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4617;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4630;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4642;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4655;6.0000;0.0000;5.9999;0.0000;0.0000;0.0000
0.4667;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4680;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4692;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4705;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4717;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4730;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4742;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4755;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4767;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4780;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4792;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4805;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4817;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4830;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4842;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4855;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4867;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4880;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4892;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4905;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4917;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4930;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4942;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4955;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4967;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4980;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.4992;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5002;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5015;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5027;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5040;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5052;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5065;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5077;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5090;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5102;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5115;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5127;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5140;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5152;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5165;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5177;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5190;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5202;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5215;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5227;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5240;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5252;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5265;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5277;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5290;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5302;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5315;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5327;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5340;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5352;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5365;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5377;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5390;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5402;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5415;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5427;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5440;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5452;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5465;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5477;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5490;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5502;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5515;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5527;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5540;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5552;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5565;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5577;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5590;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5602;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5615;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5627;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5640;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5652;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5665;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5677;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5690;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5702;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5715;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5727;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5740;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5752;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5765;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5777;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5790;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5802;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5815;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5827;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5840;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5852;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5865;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5877;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5890;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5902;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5915;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5927;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5940;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5952;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5965;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5977;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.5990;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6002;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6015;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6027;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6040;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6052;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6065;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6077;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6090;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6102;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6115;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6127;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6140;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6152;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6165;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6177;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6190;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6202;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6215;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6227;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6240;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6252;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6265;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6277;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6290;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6302;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6315;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6327;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6340;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6352;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6365;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6377;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6390;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6402;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6415;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6427;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6440;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6452;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6465;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6477;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6490;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6502;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6515;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6527;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6540;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6552;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6565;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6577;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6590;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6602;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6615;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6627;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6640;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6652;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6665;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6677;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6690;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6702;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6715;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6727;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6740;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6752;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6765;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6777;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6790;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6802;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6815;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6827;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6840;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6852;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6865;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6877;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6890;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6902;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6915;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6927;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6940;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6952;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6965;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6977;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.6990;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7002;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7015;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7027;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7040;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7052;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7065;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7077;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7090;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7102;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7115;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7127;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7140;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7152;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7165;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7177;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7190;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7202;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7215;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7227;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7240;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7252;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7265;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7277;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7290;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7302;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7315;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7327;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7340;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7352;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7365;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7377;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7390;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7402;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7415;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7427;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7440;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7452;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7465;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7477;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7490;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7502;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7515;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7527;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7540;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7552;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7565;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7577;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7590;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7602;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7615;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7627;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7640;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7652;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7665;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7677;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7690;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7702;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7715;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7727;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7740;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7752;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7765;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7777;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7790;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7802;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7815;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7827;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7840;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7852;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7865;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7877;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7890;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7902;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7915;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7927;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7940;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7952;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7965;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7977;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.7990;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8002;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8015;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8027;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8040;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8052;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8065;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8077;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8090;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8102;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8115;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8127;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8140;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8152;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8165;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8177;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8190;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8202;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8215;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8227;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8240;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8252;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8265;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8277;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8290;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8302;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8315;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8327;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8340;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8352;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8365;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8377;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8390;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8402;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8415;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8427;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8440;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8452;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8465;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8477;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8490;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8502;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8515;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8527;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8540;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8552;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8565;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8577;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8590;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8602;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8615;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8627;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8640;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8652;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8665;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8677;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8690;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8702;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8715;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8727;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8740;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8752;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8765;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8777;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8790;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8802;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8815;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8827;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8840;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8852;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8865;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8877;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8890;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8902;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8915;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8927;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8940;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8952;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8965;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8977;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.8990;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9002;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9015;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9027;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9040;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9052;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9065;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9077;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9090;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9102;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9115;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9127;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9140;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9152;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9165;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9177;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9190;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9202;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9215;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
0.9227;6.0000;0.0000;6.0000;0.0000;0.0000;0.0000
